invoice_id,invoice_date,due_date,actual_payment_date,customer_name,city,risk_category,product_category,payment_terms_days,invoice_amount,paid_amount,outstanding,days_overdue,aging_bucket,status,credit_limit,credit_utilization,outstanding_ratio,is_high_risk
INV-01283,2023-12-11,2024-01-10,2024-04-19,FitLife Distributors,Delhi,High Risk,BCAA,30,39160.76,19844.76,19316.0,100,90+ days,Partially Paid,180000,0.2176,0.4932,1
INV-04661,2023-12-12,2024-01-11,2024-05-03,ProZone India,Lucknow,High Risk,Whey Protein,30,8728.14,0.0,8728.14,113,90+ days,Overdue,60000,0.1455,0.9999,1
INV-04727,2023-12-12,2024-01-11,2024-05-08,ProZone India,Lucknow,High Risk,Creatine,30,10574.03,0.0,10574.03,118,90+ days,Overdue,60000,0.1762,0.9999,1
INV-03540,2023-12-12,2023-12-27,2023-12-27,BodyBuild Dist,Delhi,High Risk,Casein Blend,15,15955.46,15955.46,0.0,0,Current,Paid,165000,0.0967,0.0,0
INV-01423,2023-12-12,2024-01-11,2024-05-06,NutriMax Wholesale,Bangalore,Medium Risk,Whey Protein,30,37189.11,0.0,37189.11,116,90+ days,Overdue,140000,0.2656,1.0,1
INV-04163,2023-12-12,2023-12-27,2024-03-17,IronBody Retail,Kolkata,High Risk,Collagen,15,21022.07,13390.71,7631.36,81,61-90 days,Partially Paid,70000,0.3003,0.363,1
INV-02554,2023-12-12,2024-01-11,2024-01-11,VitaWell Distributors,Ahmedabad,Low Risk,Plant Protein,30,57191.0,57191.0,0.0,0,Current,Paid,190000,0.301,0.0,0
INV-03259,2023-12-13,2024-01-12,2024-02-01,FuelUp Nutrition,Mumbai,Medium Risk,Soy Isolate,30,22382.06,11082.07,11299.99,20,1-30 days,Partially Paid,85000,0.2633,0.5048,0
INV-04489,2023-12-13,2024-01-27,2024-03-02,EliteSports Dist,Surat,Medium Risk,BCAA,45,29920.05,0.0,29920.05,35,31-60 days,Overdue,110000,0.272,1.0,0
INV-04860,2023-12-13,2024-01-12,2024-01-12,NutriCare Plus,Nagpur,Low Risk,BCAA,30,40639.07,40639.07,0.0,0,Current,Paid,155000,0.2622,0.0,0
INV-02238,2023-12-14,2024-01-13,2024-05-04,SportsFuel India,Mumbai,High Risk,Casein Blend,30,12873.3,0.0,12873.3,112,90+ days,Overdue,80000,0.1609,0.9999,1
INV-04558,2023-12-14,2024-01-13,2024-02-01,EliteSports Dist,Surat,Medium Risk,Creatine,30,23970.42,0.0,23970.42,19,1-30 days,Overdue,110000,0.2179,1.0,0
INV-05307,2023-12-14,2023-12-29,2024-04-27,PowerNutrition Co,Bhopal,High Risk,Plant Protein,15,16009.11,0.0,16009.11,120,90+ days,Overdue,88000,0.1819,0.9999,1
INV-05469,2023-12-14,2023-12-29,2024-04-17,PowerNutrition Co,Bhopal,High Risk,BCAA,15,25461.83,10825.87,14635.96,110,90+ days,Partially Paid,88000,0.2893,0.5748,1
INV-04825,2023-12-14,2024-01-13,2024-05-10,ProZone India,Lucknow,High Risk,Creatine,30,6980.61,0.0,6980.61,118,90+ days,Overdue,60000,0.1163,0.9999,1
INV-02813,2023-12-14,2024-01-28,2024-01-28,ActiveLife Co,Bangalore,Medium Risk,Mass Gainer,45,4463.1,4463.1,0.0,0,Current,Paid,100000,0.0446,0.0,0
INV-01128,2023-12-14,2023-12-29,2024-04-29,Protein World Ltd,Mumbai,High Risk,Casein Blend,15,16667.88,0.0,16667.88,122,90+ days,Overdue,95000,0.1754,0.9999,1
INV-03304,2023-12-14,2024-01-13,2024-01-13,FuelUp Nutrition,Mumbai,Medium Risk,Soy Isolate,30,14901.06,14901.06,0.0,0,Current,Paid,85000,0.1753,0.0,0
INV-04024,2023-12-14,2024-01-28,2024-01-28,PeakPerform Co,Mumbai,Medium Risk,Whey Protein,45,28101.93,28101.93,0.0,0,Current,Paid,90000,0.3122,0.0,0
INV-04691,2023-12-14,2024-01-13,2024-05-09,ProZone India,Lucknow,High Risk,Plant Protein,30,13754.36,0.0,13754.36,117,90+ days,Overdue,60000,0.2292,0.9999,1
INV-05557,2023-12-14,2024-01-28,2024-02-26,HealthFirst Retail,Vadodara,Low Risk,Mass Gainer,45,35113.85,0.0,35113.85,29,1-30 days,Overdue,170000,0.2066,1.0,0
INV-03004,2023-12-15,2023-12-30,2024-04-21,MuscleZone Retail,Chennai,High Risk,Soy Isolate,15,7488.52,1618.98,5869.54,113,90+ days,Partially Paid,55000,0.1362,0.7837,1
INV-01119,2023-12-15,2024-01-14,2024-01-15,Protein World Ltd,Mumbai,High Risk,Casein Blend,30,15009.89,15009.89,0.0,0,Current,Paid,95000,0.158,0.0,0
INV-02093,2023-12-15,2024-01-14,2024-01-15,Apex Nutrition,Hyderabad,Low Risk,Casein Blend,30,37547.58,37547.58,0.0,0,Current,Paid,160000,0.2347,0.0,0
INV-04747,2023-12-15,2024-01-14,2024-03-26,ProZone India,Lucknow,High Risk,Whey Protein,30,4041.15,0.0,4041.15,72,61-90 days,Overdue,60000,0.0674,0.9998,1
INV-05131,2023-12-15,2024-01-14,2024-01-17,FitZone Wholesale,Indore,Medium Risk,Plant Protein,30,5768.16,5768.16,0.0,0,Current,Paid,125000,0.0461,0.0,0
INV-03697,2023-12-15,2024-02-13,2024-02-13,NutriGo Stores,Hyderabad,Low Risk,Soy Isolate,60,12747.12,12747.12,0.0,0,Current,Paid,145000,0.0879,0.0,0
INV-03123,2023-12-15,2024-02-13,2024-02-17,ProHealth Wholesale,Pune,Low Risk,Creatine,60,34067.45,34067.45,0.0,0,Current,Paid,130000,0.2621,0.0,0
INV-02033,2023-12-16,2024-01-15,2024-01-15,Apex Nutrition,Hyderabad,Low Risk,Whey Protein,30,50524.18,50524.18,0.0,0,Current,Paid,160000,0.3158,0.0,0
INV-05662,2023-12-16,2024-01-15,2024-01-17,SupremeNutrition,Coimbatore,Medium Risk,Creatine,30,14199.82,14199.82,0.0,0,Current,Paid,115000,0.1235,0.0,0
INV-04208,2023-12-16,2023-12-31,2024-05-01,IronBody Retail,Kolkata,High Risk,Collagen,15,17728.38,0.0,17728.38,122,90+ days,Overdue,70000,0.2533,0.9999,1
INV-04112,2023-12-16,2024-01-15,2024-04-03,IronBody Retail,Kolkata,High Risk,Whey Protein,30,6045.19,0.0,6045.19,79,61-90 days,Overdue,70000,0.0864,0.9998,1
INV-01397,2023-12-17,2024-01-31,2024-04-12,NutriMax Wholesale,Bangalore,Medium Risk,Mass Gainer,45,6076.55,0.0,6076.55,72,61-90 days,Overdue,140000,0.0434,0.9998,1
INV-04198,2023-12-17,2024-01-16,2024-01-18,IronBody Retail,Kolkata,High Risk,Whey Protein,30,10228.99,10228.99,0.0,0,Current,Paid,70000,0.1461,0.0,0
INV-02119,2023-12-17,2024-01-16,2024-01-19,Apex Nutrition,Hyderabad,Low Risk,Plant Protein,30,48520.06,48520.06,0.0,0,Current,Paid,160000,0.3032,0.0,0
INV-04105,2023-12-17,2024-01-16,2024-04-24,IronBody Retail,Kolkata,High Risk,BCAA,30,7548.61,0.0,7548.61,99,90+ days,Overdue,70000,0.1078,0.9999,1
INV-01793,2023-12-17,2024-01-16,2024-02-19,GymPro Supplements,Pune,Medium Risk,Casein Blend,30,16061.6,0.0,16061.6,34,31-60 days,Overdue,75000,0.2142,0.9999,0
INV-02619,2023-12-18,2024-02-01,2024-02-04,VitaWell Distributors,Ahmedabad,Low Risk,Collagen,45,25589.24,25589.24,0.0,0,Current,Paid,190000,0.1347,0.0,0
INV-02573,2023-12-18,2024-02-16,2024-02-20,VitaWell Distributors,Ahmedabad,Low Risk,Whey Protein,60,33150.2,33150.2,0.0,0,Current,Paid,190000,0.1745,0.0,0
INV-04172,2023-12-18,2024-01-17,2024-01-20,IronBody Retail,Kolkata,High Risk,Whey Protein,30,6328.44,6328.44,0.0,0,Current,Paid,70000,0.0904,0.0,0
INV-05619,2023-12-18,2024-02-01,2024-02-05,HealthFirst Retail,Vadodara,Low Risk,Whey Protein,45,49184.55,49184.55,0.0,0,Current,Paid,170000,0.2893,0.0,0
INV-04562,2023-12-18,2024-02-01,2024-02-01,EliteSports Dist,Surat,Medium Risk,Collagen,45,21225.98,21225.98,0.0,0,Current,Paid,110000,0.193,0.0,0
INV-03698,2023-12-18,2024-02-01,2024-02-02,NutriGo Stores,Hyderabad,Low Risk,Creatine,45,17038.36,17038.36,0.0,0,Current,Paid,145000,0.1175,0.0,0
INV-01636,2023-12-19,2024-01-18,2024-05-07,HealthHub Retail,Chennai,High Risk,Soy Isolate,30,60519.17,0.0,60519.17,110,90+ days,Overdue,210000,0.2882,1.0,1
INV-01473,2023-12-19,2024-02-02,2024-02-05,NutriMax Wholesale,Bangalore,Medium Risk,Mass Gainer,45,28993.64,28993.64,0.0,0,Current,Paid,140000,0.2071,0.0,0
INV-03250,2023-12-20,2024-02-03,2024-02-23,ProHealth Wholesale,Pune,Low Risk,Collagen,45,7730.08,0.0,7730.08,20,1-30 days,Overdue,130000,0.0595,0.9999,0
INV-01615,2023-12-20,2024-01-19,2024-04-26,HealthHub Retail,Chennai,High Risk,Casein Blend,30,19145.77,6574.86,12570.91,98,90+ days,Partially Paid,210000,0.0912,0.6566,1
INV-03699,2023-12-20,2024-02-18,2024-02-18,NutriGo Stores,Hyderabad,Low Risk,Mass Gainer,60,21110.95,21110.95,0.0,0,Current,Paid,145000,0.1456,0.0,0
INV-05798,2023-12-20,2024-01-19,2024-03-28,SupremeNutrition,Coimbatore,Medium Risk,Creatine,30,32630.92,0.0,32630.92,69,61-90 days,Overdue,115000,0.2837,1.0,1
INV-02244,2023-12-20,2024-01-04,2024-01-04,SportsFuel India,Mumbai,High Risk,Casein Blend,15,5744.36,5744.36,0.0,0,Current,Paid,80000,0.0718,0.0,0
INV-04854,2023-12-20,2024-02-18,2024-02-18,NutriCare Plus,Nagpur,Low Risk,Mass Gainer,60,22770.34,22770.34,0.0,0,Current,Paid,155000,0.1469,0.0,0
INV-02670,2023-12-20,2024-02-03,2024-02-03,VitaWell Distributors,Ahmedabad,Low Risk,Whey Protein,45,25450.07,25450.07,0.0,0,Current,Paid,190000,0.1339,0.0,0
INV-04935,2023-12-20,2024-02-03,2024-04-21,NutriCare Plus,Nagpur,Low Risk,Casein Blend,45,37430.59,0.0,37430.59,78,61-90 days,Overdue,155000,0.2415,1.0,1
INV-02738,2023-12-21,2024-01-20,2024-04-17,ActiveLife Co,Bangalore,Medium Risk,Soy Isolate,30,28462.72,0.0,28462.72,88,61-90 days,Overdue,100000,0.2846,1.0,1
INV-05327,2023-12-21,2024-01-05,2024-01-06,PowerNutrition Co,Bhopal,High Risk,Soy Isolate,15,8807.95,8807.95,0.0,0,Current,Paid,88000,0.1001,0.0,0
INV-02019,2023-12-21,2024-02-04,2024-03-03,Apex Nutrition,Hyderabad,Low Risk,Creatine,45,39769.97,0.0,39769.97,28,1-30 days,Overdue,160000,0.2486,1.0,0
INV-04801,2023-12-21,2024-01-20,2024-04-27,ProZone India,Lucknow,High Risk,Soy Isolate,30,8584.92,0.0,8584.92,98,90+ days,Overdue,60000,0.1431,0.9999,1
INV-03975,2023-12-21,2024-01-20,2024-01-20,PeakPerform Co,Mumbai,Medium Risk,Collagen,30,12871.42,12871.42,0.0,0,Current,Paid,90000,0.143,0.0,0
INV-04007,2023-12-21,2024-01-20,2024-01-20,PeakPerform Co,Mumbai,Medium Risk,Casein Blend,30,18201.68,18201.68,0.0,0,Current,Paid,90000,0.2022,0.0,0
INV-02165,2023-12-22,2024-01-06,2024-04-22,SportsFuel India,Mumbai,High Risk,Plant Protein,15,8486.58,2281.4,6205.18,107,90+ days,Partially Paid,80000,0.1061,0.7311,1
INV-05463,2023-12-22,2024-01-06,2024-05-13,PowerNutrition Co,Bhopal,High Risk,Whey Protein,15,5789.76,0.0,5789.76,128,90+ days,Overdue,88000,0.0658,0.9998,1
INV-05774,2023-12-22,2024-01-21,2024-01-22,SupremeNutrition,Coimbatore,Medium Risk,Casein Blend,30,29143.54,29143.54,0.0,0,Current,Paid,115000,0.2534,0.0,0
INV-05705,2023-12-22,2024-01-21,2024-01-21,SupremeNutrition,Coimbatore,Medium Risk,Mass Gainer,30,27324.44,27324.44,0.0,0,Current,Paid,115000,0.2376,0.0,0
INV-05365,2023-12-22,2024-01-21,2024-01-25,PowerNutrition Co,Bhopal,High Risk,Soy Isolate,30,23490.58,23490.58,0.0,0,Current,Paid,88000,0.2669,0.0,0
INV-02805,2023-12-22,2024-01-21,2024-03-07,ActiveLife Co,Bangalore,Medium Risk,Collagen,30,26150.02,0.0,26150.02,46,31-60 days,Overdue,100000,0.2615,1.0,0
INV-03114,2023-12-22,2024-02-05,2024-02-05,ProHealth Wholesale,Pune,Low Risk,Mass Gainer,45,10510.37,10510.37,0.0,0,Current,Paid,130000,0.0808,0.0,0
INV-03677,2023-12-23,2024-02-21,2024-02-23,NutriGo Stores,Hyderabad,Low Risk,Creatine,60,11805.19,11805.19,0.0,0,Current,Paid,145000,0.0814,0.0,0
INV-05775,2023-12-23,2024-02-06,2024-06-13,SupremeNutrition,Coimbatore,Medium Risk,BCAA,45,10570.49,0.0,10570.49,128,90+ days,Overdue,115000,0.0919,0.9999,1
INV-02452,2023-12-23,2024-01-22,2024-04-10,PowerFit Stores,Delhi,Medium Risk,Creatine,30,37616.99,0.0,37616.99,79,61-90 days,Overdue,195000,0.1929,1.0,1
INV-02838,2023-12-23,2024-01-22,2024-02-07,ActiveLife Co,Bangalore,Medium Risk,Collagen,30,6639.73,0.0,6639.73,16,1-30 days,Overdue,100000,0.0664,0.9998,0
INV-05133,2023-12-23,2024-02-06,2024-02-22,FitZone Wholesale,Indore,Medium Risk,Collagen,45,15393.37,9407.87,5985.5,16,1-30 days,Partially Paid,125000,0.1231,0.3888,0
INV-03971,2023-12-23,2024-01-22,2024-01-26,PeakPerform Co,Mumbai,Medium Risk,Collagen,30,20424.94,20424.94,0.0,0,Current,Paid,90000,0.2269,0.0,0
INV-04039,2023-12-23,2024-01-22,2024-03-07,PeakPerform Co,Mumbai,Medium Risk,Plant Protein,30,22552.4,0.0,22552.4,45,31-60 days,Overdue,90000,0.2506,1.0,0
INV-05014,2023-12-23,2024-02-21,2024-02-25,NutriCare Plus,Nagpur,Low Risk,Collagen,60,38072.78,38072.78,0.0,0,Current,Paid,155000,0.2456,0.0,0
INV-03692,2023-12-24,2024-02-22,2024-02-25,NutriGo Stores,Hyderabad,Low Risk,Plant Protein,60,32443.08,32443.08,0.0,0,Current,Paid,145000,0.2237,0.0,0
INV-02432,2023-12-24,2024-01-23,2024-01-24,PowerFit Stores,Delhi,Medium Risk,Collagen,30,13398.39,13398.39,0.0,0,Current,Paid,195000,0.0687,0.0,0
INV-01017,2023-12-24,2024-01-23,2024-05-13,Protein World Ltd,Mumbai,High Risk,Mass Gainer,30,3984.93,0.0,3984.93,111,90+ days,Overdue,95000,0.0419,0.9997,1
INV-05247,2023-12-24,2024-02-07,2024-06-05,FitZone Wholesale,Indore,Medium Risk,Plant Protein,45,14620.65,0.0,14620.65,119,90+ days,Overdue,125000,0.117,0.9999,1
INV-01430,2023-12-25,2024-01-24,2024-05-02,NutriMax Wholesale,Bangalore,Medium Risk,Whey Protein,30,14316.56,5382.52,8934.04,99,90+ days,Partially Paid,140000,0.1023,0.624,1
INV-05362,2023-12-25,2024-01-24,2024-03-30,PowerNutrition Co,Bhopal,High Risk,Mass Gainer,30,26862.41,0.0,26862.41,66,61-90 days,Overdue,88000,0.3053,1.0,1
INV-04613,2023-12-25,2024-01-24,2024-02-21,EliteSports Dist,Surat,Medium Risk,Creatine,30,31888.54,0.0,31888.54,28,1-30 days,Overdue,110000,0.2899,1.0,0
INV-03200,2023-12-25,2024-02-08,2024-02-12,ProHealth Wholesale,Pune,Low Risk,Soy Isolate,45,15739.36,15739.36,0.0,0,Current,Paid,130000,0.1211,0.0,0
INV-01581,2023-12-25,2024-01-24,2024-05-20,HealthHub Retail,Chennai,High Risk,Soy Isolate,30,23151.69,0.0,23151.69,117,90+ days,Overdue,210000,0.1102,1.0,1
INV-02003,2023-12-26,2024-01-25,2024-02-20,Apex Nutrition,Hyderabad,Low Risk,Casein Blend,30,40279.26,0.0,40279.26,26,1-30 days,Overdue,160000,0.2517,1.0,0
INV-05561,2023-12-26,2024-01-25,2024-01-25,HealthFirst Retail,Vadodara,Low Risk,Casein Blend,30,46727.18,46727.18,0.0,0,Current,Paid,170000,0.2749,0.0,0
INV-03768,2023-12-26,2024-02-24,2024-03-13,NutriGo Stores,Hyderabad,Low Risk,BCAA,60,29570.08,0.0,29570.08,18,1-30 days,Overdue,145000,0.2039,1.0,0
INV-02516,2023-12-26,2024-02-09,2024-02-09,PowerFit Stores,Delhi,Medium Risk,Soy Isolate,45,34921.12,34921.12,0.0,0,Current,Paid,195000,0.1791,0.0,0
INV-01857,2023-12-26,2024-01-25,2024-01-26,GymPro Supplements,Pune,Medium Risk,Collagen,30,5530.12,5530.12,0.0,0,Current,Paid,75000,0.0737,0.0,0
INV-02415,2023-12-26,2024-01-25,2024-01-29,PowerFit Stores,Delhi,Medium Risk,Plant Protein,30,59087.69,59087.69,0.0,0,Current,Paid,195000,0.303,0.0,0
INV-05685,2023-12-26,2024-02-09,2024-02-13,SupremeNutrition,Coimbatore,Medium Risk,Whey Protein,45,5316.63,5316.63,0.0,0,Current,Paid,115000,0.0462,0.0,0
INV-02872,2023-12-26,2024-01-25,2024-04-09,ActiveLife Co,Bangalore,Medium Risk,Soy Isolate,30,28471.94,0.0,28471.94,75,61-90 days,Overdue,100000,0.2847,1.0,1
INV-04732,2023-12-26,2024-01-25,2024-04-14,ProZone India,Lucknow,High Risk,Collagen,30,13325.73,0.0,13325.73,80,61-90 days,Overdue,60000,0.2221,0.9999,1
INV-04771,2023-12-27,2024-01-26,2024-05-25,ProZone India,Lucknow,High Risk,Creatine,30,12135.37,0.0,12135.37,120,90+ days,Overdue,60000,0.2023,0.9999,1
INV-01290,2023-12-27,2024-01-11,2024-04-16,FitLife Distributors,Delhi,High Risk,Collagen,15,51186.79,15809.15,35377.64,96,90+ days,Partially Paid,180000,0.2844,0.6911,1
INV-05251,2023-12-28,2024-01-27,2024-01-27,FitZone Wholesale,Indore,Medium Risk,Soy Isolate,30,21155.47,21155.47,0.0,0,Current,Paid,125000,0.1692,0.0,0
INV-05634,2023-12-28,2024-02-11,2024-02-11,HealthFirst Retail,Vadodara,Low Risk,Plant Protein,45,22594.13,22594.13,0.0,0,Current,Paid,170000,0.1329,0.0,0
INV-02725,2023-12-28,2024-02-11,2024-02-14,ActiveLife Co,Bangalore,Medium Risk,BCAA,45,25177.29,25177.29,0.0,0,Current,Paid,100000,0.2518,0.0,0
INV-02073,2023-12-28,2024-01-27,2024-02-28,Apex Nutrition,Hyderabad,Low Risk,Soy Isolate,30,15002.33,0.0,15002.33,32,31-60 days,Overdue,160000,0.0938,0.9999,0
INV-04467,2023-12-28,2024-02-11,2024-05-26,EliteSports Dist,Surat,Medium Risk,Whey Protein,45,27836.52,0.0,27836.52,105,90+ days,Overdue,110000,0.2531,1.0,1
INV-05640,2023-12-28,2024-02-11,2024-02-12,HealthFirst Retail,Vadodara,Low Risk,Collagen,45,33326.9,33326.9,0.0,0,Current,Paid,170000,0.196,0.0,0
INV-03965,2023-12-28,2024-02-11,2024-02-11,PeakPerform Co,Mumbai,Medium Risk,Collagen,45,13206.01,13206.01,0.0,0,Current,Paid,90000,0.1467,0.0,0
INV-01268,2023-12-28,2024-01-12,2024-05-15,FitLife Distributors,Delhi,High Risk,Collagen,15,46863.29,0.0,46863.29,124,90+ days,Overdue,180000,0.2604,1.0,1
INV-02691,2023-12-28,2024-02-11,2024-02-11,VitaWell Distributors,Ahmedabad,Low Risk,BCAA,45,34334.58,34334.58,0.0,0,Current,Paid,190000,0.1807,0.0,0
INV-05258,2023-12-29,2024-01-28,2024-01-31,FitZone Wholesale,Indore,Medium Risk,Soy Isolate,30,24639.66,24639.66,0.0,0,Current,Paid,125000,0.1971,0.0,0
INV-05386,2023-12-29,2024-01-28,2024-05-25,PowerNutrition Co,Bhopal,High Risk,Casein Blend,30,17771.95,0.0,17771.95,118,90+ days,Overdue,88000,0.202,0.9999,1
INV-03041,2023-12-29,2024-01-13,2024-03-28,MuscleZone Retail,Chennai,High Risk,Collagen,15,4565.93,2090.79,2475.14,75,61-90 days,Partially Paid,55000,0.083,0.542,1
INV-02802,2023-12-29,2024-02-12,2024-05-29,ActiveLife Co,Bangalore,Medium Risk,BCAA,45,5373.5,0.0,5373.5,107,90+ days,Overdue,100000,0.0537,0.9998,1
INV-02297,2023-12-29,2024-01-28,2024-04-12,SportsFuel India,Mumbai,High Risk,Mass Gainer,30,15246.1,0.0,15246.1,75,61-90 days,Overdue,80000,0.1906,0.9999,1
INV-04232,2023-12-29,2024-01-28,2024-04-02,IronBody Retail,Kolkata,High Risk,Mass Gainer,30,21498.8,11481.85,10016.95,65,61-90 days,Partially Paid,70000,0.3071,0.4659,1
INV-03016,2023-12-30,2024-01-29,2024-01-30,MuscleZone Retail,Chennai,High Risk,Plant Protein,30,9910.73,9910.73,0.0,0,Current,Paid,55000,0.1802,0.0,0
INV-01700,2023-12-30,2024-01-29,2024-06-02,HealthHub Retail,Chennai,High Risk,Soy Isolate,30,25922.8,13301.19,12621.61,125,90+ days,Partially Paid,210000,0.1234,0.4869,1
INV-02064,2023-12-30,2024-02-28,2024-03-03,Apex Nutrition,Hyderabad,Low Risk,Whey Protein,60,13058.77,13058.77,0.0,0,Current,Paid,160000,0.0816,0.0,0
INV-05644,2023-12-30,2024-01-29,2024-01-31,SupremeNutrition,Coimbatore,Medium Risk,Creatine,30,29427.14,29427.14,0.0,0,Current,Paid,115000,0.2559,0.0,0
INV-04681,2023-12-30,2024-01-14,2024-05-03,ProZone India,Lucknow,High Risk,Plant Protein,15,6008.5,0.0,6008.5,110,90+ days,Overdue,60000,0.1001,0.9998,1
INV-03129,2023-12-31,2024-02-14,2024-02-14,ProHealth Wholesale,Pune,Low Risk,Soy Isolate,45,31544.37,31544.37,0.0,0,Current,Paid,130000,0.2426,0.0,0
INV-03712,2023-12-31,2024-02-29,2024-03-03,NutriGo Stores,Hyderabad,Low Risk,Creatine,60,33599.74,33599.74,0.0,0,Current,Paid,145000,0.2317,0.0,0
INV-04228,2023-12-31,2024-01-30,2024-02-01,IronBody Retail,Kolkata,High Risk,Creatine,30,6127.98,6127.98,0.0,0,Current,Paid,70000,0.0875,0.0,0
INV-02999,2023-12-31,2024-01-30,2024-04-04,MuscleZone Retail,Chennai,High Risk,Collagen,30,4347.35,0.0,4347.35,65,61-90 days,Overdue,55000,0.079,0.9998,1
INV-02221,2024-01-01,2024-01-31,2024-01-31,SportsFuel India,Mumbai,High Risk,Collagen,30,12036.46,12036.46,0.0,0,Current,Paid,80000,0.1505,0.0,0
INV-01929,2024-01-01,2024-02-15,2024-05-07,GymPro Supplements,Pune,Medium Risk,Mass Gainer,45,16890.79,4369.7,12521.09,82,61-90 days,Partially Paid,75000,0.2252,0.7413,1
INV-02857,2024-01-01,2024-01-31,2024-02-04,ActiveLife Co,Bangalore,Medium Risk,Casein Blend,30,14495.26,14495.26,0.0,0,Current,Paid,100000,0.145,0.0,0
INV-03169,2024-01-03,2024-02-17,2024-02-19,ProHealth Wholesale,Pune,Low Risk,Collagen,45,19710.09,19710.09,0.0,0,Current,Paid,130000,0.1516,0.0,0
INV-02911,2024-01-03,2024-02-02,2024-04-21,MuscleZone Retail,Chennai,High Risk,BCAA,30,11159.5,0.0,11159.5,79,61-90 days,Overdue,55000,0.2029,0.9999,1
INV-02426,2024-01-03,2024-02-17,2024-02-20,PowerFit Stores,Delhi,Medium Risk,BCAA,45,8956.01,8956.01,0.0,0,Current,Paid,195000,0.0459,0.0,0
INV-03991,2024-01-03,2024-02-17,2024-03-25,PeakPerform Co,Mumbai,Medium Risk,BCAA,45,11072.67,3548.59,7524.08,37,31-60 days,Partially Paid,90000,0.123,0.6795,0
INV-01976,2024-01-03,2024-02-02,2024-02-03,Apex Nutrition,Hyderabad,Low Risk,Soy Isolate,30,33578.44,33578.44,0.0,0,Current,Paid,160000,0.2099,0.0,0
INV-04368,2024-01-03,2024-02-02,2024-02-02,SwiftNutrition,Jaipur,Low Risk,Casein Blend,30,24581.39,24581.39,0.0,0,Current,Paid,175000,0.1405,0.0,0
INV-02133,2024-01-03,2024-03-03,2024-05-26,Apex Nutrition,Hyderabad,Low Risk,Soy Isolate,60,45820.84,18823.55,26997.29,84,61-90 days,Partially Paid,160000,0.2864,0.5892,1
INV-02673,2024-01-03,2024-02-02,2024-02-04,VitaWell Distributors,Ahmedabad,Low Risk,Collagen,30,58030.27,58030.27,0.0,0,Current,Paid,190000,0.3054,0.0,0
INV-01412,2024-01-04,2024-02-18,2024-05-29,NutriMax Wholesale,Bangalore,Medium Risk,Mass Gainer,45,5954.92,3104.44,2850.48,101,90+ days,Partially Paid,140000,0.0425,0.4786,1
INV-03748,2024-01-04,2024-02-18,2024-02-20,NutriGo Stores,Hyderabad,Low Risk,Collagen,45,23289.67,23289.67,0.0,0,Current,Paid,145000,0.1606,0.0,0
INV-04979,2024-01-04,2024-02-03,2024-02-03,NutriCare Plus,Nagpur,Low Risk,Collagen,30,25934.53,25934.53,0.0,0,Current,Paid,155000,0.1673,0.0,0
INV-04093,2024-01-04,2024-01-19,2024-04-22,IronBody Retail,Kolkata,High Risk,BCAA,15,18151.98,0.0,18151.98,94,90+ days,Overdue,70000,0.2593,0.9999,1
INV-02366,2024-01-04,2024-02-18,2024-02-22,PowerFit Stores,Delhi,Medium Risk,Casein Blend,45,38045.22,38045.22,0.0,0,Current,Paid,195000,0.1951,0.0,0
INV-04154,2024-01-04,2024-01-19,2024-05-10,IronBody Retail,Kolkata,High Risk,Mass Gainer,15,12149.32,0.0,12149.32,112,90+ days,Overdue,70000,0.1736,0.9999,1
INV-04317,2024-01-04,2024-02-03,2024-02-03,SwiftNutrition,Jaipur,Low Risk,Mass Gainer,30,21441.88,21441.88,0.0,0,Current,Paid,175000,0.1225,0.0,0
INV-05164,2024-01-05,2024-02-04,2024-02-07,FitZone Wholesale,Indore,Medium Risk,Whey Protein,30,9449.16,9449.16,0.0,0,Current,Paid,125000,0.0756,0.0,0
INV-02807,2024-01-05,2024-02-19,2024-04-26,ActiveLife Co,Bangalore,Medium Risk,Soy Isolate,45,25880.88,0.0,25880.88,67,61-90 days,Overdue,100000,0.2588,1.0,1
INV-05740,2024-01-06,2024-02-05,2024-05-31,SupremeNutrition,Coimbatore,Medium Risk,Collagen,30,24824.26,0.0,24824.26,116,90+ days,Overdue,115000,0.2159,1.0,1
INV-01016,2024-01-06,2024-01-21,2024-05-22,Protein World Ltd,Mumbai,High Risk,Collagen,15,14879.16,4502.0,10377.16,122,90+ days,Partially Paid,95000,0.1566,0.6974,1
INV-05532,2024-01-06,2024-03-06,2024-03-06,HealthFirst Retail,Vadodara,Low Risk,Soy Isolate,60,33055.09,33055.09,0.0,0,Current,Paid,170000,0.1944,0.0,0
INV-03928,2024-01-06,2024-02-05,2024-02-05,PeakPerform Co,Mumbai,Medium Risk,Soy Isolate,30,11856.91,11856.91,0.0,0,Current,Paid,90000,0.1317,0.0,0
INV-02118,2024-01-06,2024-02-05,2024-02-08,Apex Nutrition,Hyderabad,Low Risk,BCAA,30,25666.48,25666.48,0.0,0,Current,Paid,160000,0.1604,0.0,0
INV-02326,2024-01-06,2024-02-20,2024-02-21,PowerFit Stores,Delhi,Medium Risk,Soy Isolate,45,37779.94,37779.94,0.0,0,Current,Paid,195000,0.1937,0.0,0
